date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,windspeed_10m_max,temp_anomaly,water_balance,cumulative_water_balance,aridity_index,temp_rolling_12m,precip_rolling_12m,SPI_12_z,SPEI_12_z
2011-09-01,23.223333333333336,28.46333333333333,18.403333333333332,11.1,135.21,603.22,18.873333333333335,5.745596396790088,-124.11000000000001,-7064.829999999999,12.07232142857143,17.51307411674347,749.2,1.1580680382042416,1.1245191800404108
2011-10-01,19.396774193548385,24.638709677419353,15.129032258064516,64.2,98.36,461.92,16.73548387096774,1.9190372570051366,-34.16,-7098.989999999999,1.5297045101088647,17.591837557603686,702.8000000000001,0.7699885626626063,0.7963990955039822
2011-11-01,15.29,19.36,12.196666666666665,107.2,61.83,290.35,19.526666666666664,-2.1877369365432493,45.370000000000005,-7053.619999999999,0.5762348555452004,17.681004224270353,684.1,0.6135858429938863,0.6503822535078607
2011-12-01,11.803225806451612,15.638709677419355,8.674193548387096,51.9,49.9,268.25,17.33225806451613,-5.674511130091636,2.0,-7051.619999999999,0.9596153846153845,17.699552611367128,661.9,0.4279098870235344,0.5661393870573653
2012-01-01,9.948387096774193,14.403225806451612,6.254838709677419,38.9,50.38,321.22,16.83225806451613,-7.529349839769056,-11.480000000000004,-7063.0999999999985,1.291794871794872,17.643638632872506,641.2,0.25477960375388287,0.4133756880126748
2012-02-01,7.06551724137931,11.196551724137931,3.3344827586206898,167.0,50.16,376.16,18.351724137931036,-10.412219695163937,116.84,-6946.259999999998,0.3001795332136445,17.380943641082684,682.4000000000001,0.5993674139330942,0.6880160983292435
2012-03-01,12.119354838709677,16.906451612903226,8.009677419354839,76.6,81.2,554.24,16.845161290322583,-5.358382097833571,-4.6000000000000085,-6950.859999999999,1.0586701434159063,17.318309232480534,703.0,0.771661319022699,0.8847272148462729
2012-04-01,14.55,18.69333333333333,10.606666666666666,127.6,108.48,653.65,21.683333333333334,-2.9277369365432477,19.11999999999999,-6931.739999999999,0.8494909945184026,17.16525367692498,743.0,1.1062125910413503,1.172118566006928
2012-05-01,18.36774193548387,23.53548387096774,13.096774193548388,28.0,146.07,804.43,18.096774193548388,0.890004998940622,-118.07,-7049.809999999999,5.198220640569395,17.140522494129282,704.1999999999999,0.7816978571832579,0.8521689872540894
2012-06-01,24.45,30.206666666666667,18.64,0.8,180.83,818.7,18.05,6.972263063456751,-180.03,-7229.839999999998,200.92222222222222,17.379689160795945,674.6999999999999,0.5349662940695025,0.4914287773543902
2012-07-01,25.65806451612903,31.029032258064515,20.193548387096776,0.0,193.92000000000002,843.34,18.270967741935483,8.180327579585782,-193.92000000000002,-7423.759999999998,1939.2,17.367323569398096,673.3,0.5232569995488499,0.45292836373777906
2012-08-01,28.18064516129032,34.29354838709677,22.103225806451615,4.5,189.12,763.79,15.670967741935485,10.702908224747073,-184.62,-7608.379999999998,41.11304347826087,17.504420343591644,677.8,0.5608940176509482,0.462955802654002
2012-09-01,23.33,28.6,18.663333333333334,11.6,131.0,562.58,18.60666666666667,5.85226306345675,-119.4,-7727.779999999998,11.196581196581198,17.513309232480534,678.3,0.5650759085511813,0.4921096528363561
2012-10-01,20.345161290322583,25.519354838709678,16.09032258064516,89.9,108.3,462.23,17.870967741935484,2.8674243537793345,-18.39999999999999,-7746.179999999998,1.2033333333333334,17.59234149054505,704.0,0.7800251008231652,0.5896605400707291
2012-11-01,15.656666666666666,19.73,12.45,113.4,55.57,273.74,19.946666666666665,-1.8210702698765822,57.830000000000005,-7688.349999999998,0.4896035242290749,17.622897046100604,710.2,0.8318805479860566,0.6667851628461283
2012-12-01,12.09032258064516,16.206451612903226,8.887096774193548,26.8,50.71,267.43,18.125806451612902,-5.387414355898088,-23.91,-7712.2599999999975,1.8851301115241634,17.6468217772834,685.1,0.6219496247943526,0.5064080379576383
2013-01-01,11.19032258064516,14.848387096774195,8.33548387096774,133.6,57.49,285.01,26.493548387096773,-6.287414355898088,76.10999999999999,-7636.149999999998,0.42999252056843684,17.750316400939315,779.8,1.4139997612985094,1.0485706149156795
2013-02-01,9.942857142857141,13.739285714285714,6.610714285714286,108.0,62.800000000000004,346.02,25.057142857142857,-7.534879793686107,45.199999999999996,-7590.949999999998,0.5809435707678077,17.99009472606247,720.8,0.9205366350709985,0.6051349828426792
2013-03-01,13.870967741935484,17.4258064516129,10.63225806451613,91.8,95.22,518.22,27.870967741935484,-3.6067691946077645,-3.4200000000000017,-7594.369999999998,1.0361262241566922,18.136062467997952,736.0,1.0476661184380864,0.6124389198310393
2013-04-01,14.876666666666667,19.220000000000002,10.803333333333335,66.4,106.99,650.03,20.203333333333333,-2.6010702698765815,-40.58999999999999,-7634.959999999998,1.6088721804511277,18.163284690220173,674.8000000000001,0.5358026722495502,0.24284732866578498
2013-05-01,16.45483870967742,20.4,12.37741935483871,157.2,116.53999999999999,701.06,20.18064516129032,-1.022898226865827,40.66,-7594.299999999998,0.7408773045136682,18.003876088069635,804.0,1.6164032808697937,1.225350649142437
2013-06-01,19.863333333333333,24.93,14.65,0.5,161.43,848.92,20.293333333333333,2.385596396790085,-160.93,-7755.229999999999,269.05,17.621653865847414,803.7,1.6138941463296543,1.3435753919201348
2013-07-01,24.529032258064515,29.74516129032258,19.219354838709677,1.1,178.6,831.81,18.37741935483871,7.051295321521266,-177.5,-7932.729999999999,148.83333333333331,17.527567844342038,804.8000000000001,1.6230943063101673,1.445211532046303
2013-08-01,25.293548387096774,30.783870967741933,20.003225806451614,14.5,175.2,754.11,19.212903225806453,7.815811450553525,-160.7,-8093.4299999999985,12.0,17.286976446492574,814.8000000000001,1.7067321243148301,1.593271000488321
2013-09-01,22.803333333333335,27.323333333333334,18.986666666666668,30.5,117.92,557.86,17.873333333333335,5.325596396790086,-87.42,-8180.8499999999985,3.85359477124183,17.243087557603687,833.7,1.864807600343643,1.7912200724271061
2013-10-01,21.95483870967742,27.23225806451613,17.806451612903224,31.6,104.04,451.88,16.099999999999998,4.477101773134173,-72.44,-8253.289999999999,3.282018927444795,17.377227342549926,775.4,1.3771991213764578,1.456724517468634
2013-11-01,13.76,16.96,11.063333333333333,138.79999999999998,58.910000000000004,279.41,21.783333333333335,-3.7177369365432487,79.88999999999999,-8173.399999999999,0.42411807055435574,17.21917178699437,800.8,1.5896391791083013,1.5932710004883208
2013-12-01,10.80967741935484,15.080645161290322,7.377419354838709,49.2,44.51,254.39,15.97741935483871,-6.668059517188409,4.690000000000005,-8168.709999999999,0.902839756592292,17.11245135688684,823.2,1.776987891438747,1.7702986257994293
2014-01-01,12.138709677419355,16.09032258064516,9.151612903225805,66.39999999999999,58.67,285.49,23.283870967741933,-5.339027259123894,7.72999999999999,-8160.98,0.8822556390977446,17.191483614951355,756.0,1.2149417544474121,1.3470416671010519
2014-02-01,12.49642857142857,16.589285714285715,8.775,70.3,68.91,374.26,23.714285714285715,-4.981308365114678,1.3900000000000006,-8159.589999999999,0.9788352272727273,17.404281233998976,718.3,0.8996271805698327,1.0758675319653999
2014-03-01,12.148387096774194,16.10967741935484,8.33548387096774,130.2,86.51,540.1,21.4,-5.329349839769055,43.68999999999998,-8115.9,0.6639293937068306,17.2607328469022,756.7,1.2207964017077388,1.3674679315600258
2014-04-01,16.523333333333333,21.703333333333333,11.463333333333333,7.4,130.79,710.65,19.5,-0.954403603209915,-123.38999999999999,-8239.289999999999,17.438666666666666,17.397955069124425,697.6999999999999,0.7273332754802271,0.8549543869530407
2014-05-01,17.938709677419357,23.041935483870965,12.774193548387096,32.7,148.57,813.62,18.687096774193545,0.46097274087610884,-115.86999999999999,-8355.16,4.529573170731706,17.521610983102917,573.1999999999999,-0.3139575586778255,-0.11393142388429503
2014-06-01,21.886666666666667,26.84,16.52,53.7,161.97,796.96,18.23,4.408929730123418,-108.27,-8463.43,3.010594795539033,17.690222094214032,626.4,0.13099563310698126,0.2120222386640604
2014-07-01,24.84193548387097,30.316129032258065,18.951612903225808,0.0,191.89,845.23,17.322580645161292,7.364198547327721,-191.89,-8655.32,1918.8999999999999,17.716297363031234,625.3,0.12179547312646817,0.12295134606871605
2014-08-01,25.82903225806452,31.490322580645163,20.43548387096774,1.0,176.25,779.12,16.606451612903225,8.35129532152127,-175.25,-8830.57,160.22727272727272,17.760921018945215,611.8,0.008884418820173313,0.03289008913596711
2014-09-01,25.06,30.366666666666667,20.273333333333333,9.100000000000001,136.99,584.77,16.74,7.58226306345675,-127.89000000000001,-8958.46,14.890217391304347,17.94897657450077,590.4,-0.170100511709805,-0.2176101904563603
2014-10-01,20.43548387096774,26.116129032258065,15.816129032258065,48.800000000000004,101.81,466.15000000000003,15.406451612903227,2.9577469344244918,-53.01,-9011.47,2.08200408997955,17.82236367127496,607.5999999999999,-0.026243464741785467,-0.0973428212327642
2014-11-01,16.793333333333333,21.293333333333333,13.4,63.7,78.75,301.22,20.13,-0.6844036032099154,-15.049999999999997,-9026.519999999999,1.2343260188087772,18.07514144905274,532.5,-0.6543634779568027,-0.6850002599403392
2014-12-01,11.36774193548387,14.648387096774194,8.764516129032257,119.5,49.0,242.14,20.95483870967742,-6.109995001059378,70.5,-8956.019999999999,0.4096989966555184,18.121646825396827,602.8,-0.06638961738402326,-0.2776510284115267
2015-01-01,9.983870967741936,14.238709677419354,6.670967741935484,85.5,50.86,289.46,20.061290322580643,-7.4938659688013125,34.64,-8921.38,0.594158878504673,17.942076932923708,621.9,0.09335861500488299,-0.11108412641425601
2015-02-01,9.928571428571429,13.114285714285714,7.007142857142857,127.2,54.81,320.62,24.82857142857143,-7.54916550797182,72.39,-8848.99,0.43055773762765126,17.72808883768561,678.8,0.5692577994514144,0.32839004830912444
2015-03-01,12.48709677419355,17.283870967741933,8.064516129032258,58.8,90.35,561.35,17.358064516129033,-4.990640162349699,-31.549999999999997,-8880.539999999999,1.5339558573853989,17.756314644137227,607.4,-0.027916221101878153,-0.13732878135548332
2015-04-01,16.15,21.37,11.42,4.300000000000001,128.0,725.18,19.993333333333332,-1.3277369365432499,-123.7,-9004.24,29.09090909090909,17.725203533026114,604.3000000000001,-0.053843944683322875,-0.1392476122592055
2015-05-01,19.529032258064515,24.961290322580645,13.935483870967742,13.3,156.01,793.22,18.85483870967742,2.051295321521266,-142.70999999999998,-9146.949999999999,11.642537313432834,17.857730414746545,584.9,-0.21610131161236956,-0.3053812298588606
2015-06-01,22.740000000000002,28.196666666666665,16.89,5.2,180.3,828.27,18.983333333333334,5.2622630634567535,-175.10000000000002,-9322.05,34.01886792452831,17.928841525857653,536.4000000000001,-0.6217447289349834,-0.7190440340386294
2015-07-01,27.4741935483871,33.79677419354839,20.687096774193545,0.0,212.26,848.57,18.0,9.99645661184385,-212.26,-9534.31,2122.6,18.148196364567333,536.4000000000001,-0.6217447289349834,-0.8451297937444783
2015-08-01,27.09032258064516,32.28064516129032,22.287096774193547,0.6000000000000001,177.71,742.19,18.496774193548386,9.612585644101912,-177.11,-9711.42,253.87142857142857,18.253303891449054,536.0,-0.6250902416551708,-0.8566427791668092
2015-09-01,23.06,27.636666666666667,19.133333333333333,20.7,122.78,549.13,18.45,5.58226306345675,-102.08,-9813.5,5.9028846153846155,18.086637224782386,547.6,-0.5280703727697617,-0.6968846319891974
2015-10-01,19.716129032258067,24.351612903225806,16.070967741935483,105.7,88.75,431.0,15.458064516129031,2.2383920957148185,16.950000000000003,-9796.55,0.8388468809073725,18.026690988223248,604.5,-0.05217118832323019,-0.2638478254589472
2015-11-01,14.646666666666667,19.113333333333333,11.01,39.5,59.15,324.45,15.096666666666666,-2.831070269876582,-19.65,-9816.199999999999,1.4936868686868685,17.84780209933436,580.3,-0.2545747078945147,-0.2923208001593347
2015-12-01,11.961290322580645,18.083870967741937,7.761290322580645,0.1,49.54,296.19,11.593548387096773,-5.516446613962604,-49.44,-9865.64,247.7,17.897264464925755,460.9,-1.2532102548701889,-1.0347226665864102
2016-01-01,12.764516129032257,17.36774193548387,8.935483870967742,67.9,62.43,300.33,20.103225806451615,-4.713220807510991,5.470000000000006,-9860.17,0.9180882352941176,18.12898489503328,443.29999999999995,-1.4004128145583958,-1.215278464849523
2016-02-01,12.720689655172412,16.786206896551725,9.4,90.5,74.04,367.72,25.63103448275862,-4.757047281370836,16.459999999999994,-9843.710000000001,0.8172185430463578,18.361661413916696,406.6,-1.7073636066355078,-1.5614726985435896
2016-03-01,12.09032258064516,16.34516129032258,8.170967741935485,141.7,85.53,534.58,20.080645161290324,-5.387414355898088,56.16999999999999,-9787.54,0.6031734837799718,18.328596897787666,489.5,-1.014006095376853,-1.0185054505614064
2016-04-01,14.926666666666668,19.476666666666667,10.753333333333334,58.0,104.36,651.17,18.123333333333335,-2.551070269876581,-46.36,-9833.900000000001,1.7962134251290878,18.22665245334322,543.2,-0.5648710126918131,-0.5397880889683598
2016-05-01,18.05483870967742,22.687096774193545,13.32258064516129,27.4,140.76,773.97,19.38064516129032,0.5771017731341708,-113.35999999999999,-9947.260000000002,5.118545454545454,18.10380299097763,557.3,-0.44694168930523925,-0.35811813082566696
2016-06-01,22.763333333333332,28.206666666666667,16.81,1.1,176.71,821.35,18.506666666666668,5.285596396790083,-175.61,-10122.870000000003,147.25833333333333,18.105747435422074,553.2,-0.48123319468715026,-0.361274917151144
2016-07-01,25.700000000000003,31.293548387096774,20.174193548387095,0.7,202.31,842.98,20.19677419354839,8.222263063456754,-201.61,-10324.480000000003,252.88750000000002,17.957897973056482,553.9,-0.47537854742682445,-0.29535379094263764
2016-08-01,25.08709677419355,30.470967741935485,20.029032258064515,0.4,177.42000000000002,768.21,19.858064516129033,7.609359837650302,-177.02,-10501.500000000004,354.84000000000003,17.790962489185514,553.7,-0.4770513037869171,-0.29479671100284727
2016-09-01,23.673333333333336,29.116666666666667,18.540000000000003,15.0,137.14,599.36,16.64,6.195596396790087,-122.13999999999999,-10623.640000000003,9.082119205298012,17.842073600296626,548.0,-0.5247248600495753,-0.41896363980497403
2016-10-01,21.664516129032258,27.22258064516129,17.283870967741933,20.4,104.13,469.14,16.225806451612904,4.186779192489009,-83.72999999999999,-10707.370000000003,5.079512195121951,18.004439191694477,462.7,-1.2381554476293495,-1.0421503991169456
2016-11-01,15.386666666666667,19.873333333333335,11.886666666666667,125.1,64.81,287.54,17.75,-2.0910702698765817,60.28999999999999,-10647.080000000002,0.5176517571884984,18.06610585836114,548.3,-0.5222157255094358,-0.5473396170410716
2016-12-01,12.383870967741935,16.31935483870968,9.364516129032259,113.2,39.83,247.53,13.941935483870967,-5.093865968801314,73.37,-10573.710000000001,0.35154457193292143,18.10132091212458,661.4,0.42372799612330125,0.21282690968820248
2017-01-01,9.635483870967741,13.451612903225806,6.645161290322581,181.9,44.07,281.15,18.60967741935484,-7.842253065575507,137.83,-10435.880000000001,0.24214285714285713,17.84056822395254,775.4,1.3771991213764578,1.0321058078063248
2017-02-01,12.6,16.982142857142858,9.1,20.7,71.18,370.95,21.775000000000002,-4.877736936543249,-50.480000000000004,-10486.36,3.4221153846153847,17.830510752688173,705.6,0.7934071517039114,0.6177621281445909
2017-03-01,13.651612903225805,18.848387096774193,9.116129032258065,40.3,98.05,585.05,20.190322580645162,-3.826124033317443,-57.75,-10544.11,2.426980198019802,17.960618279569893,604.2,-0.0546803228633697,-0.0873772800876283
2017-04-01,15.54,20.633333333333333,10.6,13.600000000000001,120.67,696.31,19.209999999999997,-1.9377369365432493,-107.07,-10651.18,8.808029197080291,18.011729390681005,559.8000000000001,-0.4260322348040726,-0.46315864836166326
2017-05-01,20.425806451612903,26.067741935483873,14.906451612903224,1.3,165.85,799.4,20.4741935483871,2.9480695150696548,-164.54999999999998,-10815.73,118.4642857142857,18.209310035842297,533.7,-0.6443269397962428,-0.7800133385601119
2017-06-01,24.673333333333336,30.316666666666666,19.046666666666667,3.8,187.01,817.74,18.84333333333333,7.195596396790087,-183.20999999999998,-10998.939999999999,47.95128205128205,18.36847670250896,536.4000000000001,-0.6217447289349834,-0.8270556445868402
2017-07-01,26.796774193548387,32.49032258064516,20.996774193548386,0.9,198.6,840.67,17.248387096774195,9.319037257005139,-197.7,-11196.64,198.6,18.45987455197133,536.6,-0.6200719725748908,-0.8028536160915105
2017-08-01,27.638709677419353,33.148387096774194,22.73225806451613,1.4000000000000001,178.64000000000001,729.04,18.825806451612905,10.160972740876105,-177.24,-11373.88,119.09333333333332,18.672508960573477,537.6,-0.6117081907744245,-0.8042153670554416
2017-09-01,23.376666666666665,28.956666666666667,18.490000000000002,10.7,139.48,609.67,18.44,5.898929730123417,-128.78,-11502.66,12.914814814814815,18.647786738351254,533.3000000000001,-0.6476724525164291,-0.8453154870577408
2017-10-01,19.37741935483871,25.200000000000003,14.319354838709677,30.9,101.93,485.36,15.361290322580645,1.8996824182954626,-71.03,-11573.69,3.2880645161290323,18.45719534050179,543.8000000000001,-0.5598527436115331,-0.7667053177762351
2017-11-01,13.916666666666666,18.87,10.110000000000001,101.1,61.33,306.68,16.323333333333334,-3.5610702698765824,39.769999999999996,-11533.92,0.6060276679841897,18.334695340501792,519.8,-0.7605835068227249,-0.8937195440484008
2017-12-01,11.09032258064516,14.832258064516129,8.048387096774194,118.5,48.62,252.11,20.299999999999997,-6.387414355898088,69.88,-11464.04,0.4099494097807757,18.22689964157706,525.1,-0.716255463280253,-0.9153218661580431
2018-01-01,11.461290322580645,15.97741935483871,7.851612903225806,59.3,58.42,326.24,19.322580645161292,-6.016446613962604,0.8799999999999955,-11463.160000000002,0.9835016835016835,18.379050179211468,402.5,-1.7416551120174197,-1.7630118412054665
2018-02-01,9.914285714285715,13.935714285714285,6.5321428571428575,109.6,55.41,357.93,20.317857142857143,-7.563451222257534,54.19,-11408.970000000001,0.5051048313582498,18.155240655401943,491.4,-0.9981149099559673,-1.1151278712294626
2018-03-01,13.422580645161291,17.0258064516129,10.206451612903225,152.2,88.37,498.18,27.583870967741937,-4.055156291381957,63.829999999999984,-11345.140000000001,0.580236375574524,18.13615463389657,603.3,-0.06220772648379012,-0.362574770343988
2018-04-01,15.623333333333333,20.186666666666667,11.456666666666667,94.19999999999999,111.97,635.61,21.803333333333335,-1.8544036032099154,-17.77000000000001,-11362.910000000002,1.1873806998939556,18.143099078341013,683.8999999999999,0.6119130866337917,0.1901723254700671
2018-05-01,16.716129032258067,20.490322580645163,12.95483870967742,74.6,116.1,707.85,16.596774193548388,-0.7616079042851815,-41.5,-11404.410000000002,1.5542168674698797,17.833959293394777,757.1999999999999,1.224978292607971,0.9518243987054478
2018-06-01,21.136666666666667,25.84,15.933333333333334,22.700000000000003,156.9,815.5,17.613333333333333,3.6589297301234183,-134.2,-11538.610000000002,6.88157894736842,17.539237071172554,776.0999999999999,1.3830537686367836,1.2551853748067563
2018-07-01,25.570967741935487,31.296774193548387,20.04516129032258,0.0,187.8,833.36,17.06451612903226,8.093230805392238,-187.8,-11726.410000000002,1878.0,17.437086533538146,775.1999999999999,1.3755263650163643,1.316464168183679
2018-08-01,26.348387096774193,31.822580645161292,20.86774193548387,1.7,175.15,751.0,18.067741935483873,8.870650160230944,-173.45000000000002,-11899.860000000002,97.30555555555556,17.329559651817718,775.4999999999999,1.3780354995565036,1.339923423425955
2018-09-01,24.546666666666667,29.53666666666667,20.2,21.900000000000002,123.48,531.09,17.293333333333333,7.068929730123418,-101.58,-12001.440000000002,5.612727272727272,17.427059651817718,786.6999999999999,1.4717098557217265,1.508285360784771
2018-10-01,19.154838709677417,23.706451612903226,15.509677419354839,96.8,92.01,429.39,18.219354838709677,1.6771017731341686,4.789999999999992,-11996.650000000001,0.9495356037151704,17.408511264720943,852.5999999999999,2.0228830763724543,1.9775942611724722
2018-11-01,15.196666666666665,19.459999999999997,11.93,90.7,67.22,301.92,20.673333333333332,-2.281070269876583,23.480000000000004,-11973.170000000002,0.7403083700440529,17.51517793138761,842.2,1.9358997456476061,1.876762792070446
2018-12-01,12.067741935483872,17.061290322580643,8.319354838709677,51.6,46.37,278.4,14.432258064516128,-5.409995001059377,5.230000000000004,-11967.940000000002,0.8969052224371372,17.596629544290835,775.3,1.376362743196411,1.4765937019878177
2019-01-01,9.951612903225806,13.716129032258063,6.661290322580645,123.8,47.79,286.95,21.5258064516129,-7.526124033317442,76.00999999999999,-11891.930000000002,0.38571428571428573,17.470823092677932,839.8,1.9158266693264865,1.9416316561704603
2019-02-01,10.632142857142856,15.703571428571427,6.392857142857143,20.1,66.92,409.71999999999997,16.489285714285714,-6.845594079400392,-46.82,-11938.750000000002,3.3128712871287127,17.53064452124936,750.3,1.167268198184754,1.3164022704125913
2019-03-01,12.803225806451612,17.951612903225808,8.37741935483871,45.1,88.29,542.5600000000001,17.048387096774192,-4.674511130091636,-43.190000000000005,-11981.940000000002,1.9533185840707965,17.47903161802355,643.1999999999999,0.2715071673548145,0.6539723242309534
2019-04-01,14.963333333333333,19.19333333333333,11.05,55.2,110.42,663.12,20.466666666666665,-2.5144036032099155,-55.22,-12037.160000000002,1.9967450271247738,17.42403161802355,604.2,-0.0546803228633697,0.4221651715071422
2019-05-01,18.23548387096774,23.35483870967742,12.83548387096774,25.7,152.52,796.83,18.651612903225807,0.7577469344244925,-126.82000000000001,-12163.980000000001,5.911627906976745,17.55064452124936,555.3000000000001,-0.46366925290617084,-0.10594661141396834
2019-06-01,23.083333333333332,28.733333333333334,17.173333333333336,0.30000000000000004,182.4,839.8,19.490000000000002,5.605596396790084,-182.1,-12346.080000000002,456.0,17.712866743471583,532.9,-0.6510179652366164,-0.40243693492453164
2019-07-01,27.57741935483871,33.38387096774194,21.664516129032258,0.1,219.02,831.13,22.006451612903227,10.099682418295462,-218.92000000000002,-12565.000000000002,1095.1,17.88007104454685,533.0,-0.6501815870565696,-0.5950627985497665
2019-08-01,26.980645161290322,32.15806451612903,22.374193548387098,6.0,171.38,721.91,18.567741935483873,9.502908224747074,-165.38,-12730.380000000001,28.095081967213115,17.93275921658986,537.3000000000001,-0.614217325314564,-0.5451112972819108
2019-09-01,23.993333333333332,29.076666666666664,19.666666666666668,37.4,127.51,570.68,18.243333333333332,6.515596396790084,-90.11000000000001,-12820.490000000002,3.400266666666667,17.886648105478752,552.8,-0.48457870740733755,-0.4741145538442038
2019-10-01,20.219354838709677,25.596774193548388,15.880645161290323,20.900000000000002,103.75,466.29,17.812903225806455,2.7416179021664284,-82.85,-12903.340000000002,4.94047619047619,17.975357782898104,476.9,-1.1193897460627285,-1.0165866196576843
2019-11-01,14.92,18.063333333333333,12.156666666666666,130.4,72.13,281.98,27.13,-2.5577369365432485,58.27000000000001,-12845.070000000002,0.55272030651341,17.95230222734255,516.6,-0.7873476085842165,-0.8012442740432277
2019-12-01,13.670967741935485,17.532258064516128,10.33548387096774,26.8,61.18,269.65,21.948387096774194,-3.8067691946077638,-34.379999999999995,-12879.45,2.274349442379182,18.085904377880183,491.8,-0.9947693972357805,-1.0464213453220044
2020-01-01,10.519354838709678,15.703225806451613,6.509677419354839,26.599999999999998,50.2,309.06,13.329032258064515,-6.958382097833571,-23.600000000000005,-12903.050000000001,1.8801498127340825,18.133216205837176,394.59999999999997,-1.8077289882411038,-1.6629850431275817
2020-02-01,13.006896551724138,18.986206896551725,8.179310344827586,0.0,75.59,433.4,15.46206896551724,-4.470840384819111,-75.59,-12978.640000000001,755.9,18.33111234705228,374.5,-1.9758410024304758,-1.8410649305471833
2020-03-01,14.564516129032258,19.190322580645162,10.670967741935485,40.6,102.35,540.72,23.283870967741933,-2.9132208075109904,-61.74999999999999,-13040.390000000001,2.5147420147420143,18.477886540600668,370.0,-2.013478020532574,-1.9559471936861401
2020-04-01,16.23,20.64333333333333,12.403333333333334,94.6,106.0,618.27,20.796666666666667,-1.247736936543248,-11.400000000000006,-13051.79,1.119324181626188,18.583442096156222,409.4,-1.6839450175942026,-1.6847111607793996
2020-05-01,20.358064516129033,26.05806451612903,15.025806451612903,13.100000000000001,167.86,806.49,21.106451612903225,2.880327579585785,-154.76000000000002,-13206.550000000001,12.716666666666667,18.760323816586332,396.8,-1.7893286682800775,-1.8576535331987143
2020-06-01,23.09,28.506666666666668,17.323333333333334,17.099999999999998,184.59,830.91,19.48,5.612263063456751,-167.49,-13374.04,10.731976744186047,18.760879372141886,413.6,-1.648817134032244,-1.7672208896394375
2020-07-01,26.729032258064517,32.593548387096774,20.61935483870968,0.0,208.18,849.78,19.070967741935487,9.251295321521269,-208.18,-13582.220000000001,2081.7999999999997,18.690180447410704,413.5,-1.6496535122122906,-1.7007426834911399
2020-08-01,27.27741935483871,33.01935483870968,21.88064516129032,4.8,193.49,761.84,19.548387096774192,9.799682418295461,-188.69,-13770.910000000002,39.48775510204082,18.714911630206405,412.29999999999995,-1.6596900503728507,-1.8450263878968032
2020-09-01,23.09,28.12,18.616666666666667,24.4,130.6,575.39,18.793333333333333,5.612263063456751,-106.19999999999999,-13877.110000000002,5.330612244897959,18.639633852428627,399.3,-1.7684192137789119,-1.9446199015770718
2020-10-01,18.606451612903225,24.200000000000003,14.12258064516129,39.2,108.64,478.7,18.864516129032257,1.1287146763599765,-69.44,-13946.550000000003,2.7643765903307886,18.505225250278087,417.6,-1.6153620068303787,-1.8616149905483326
2020-11-01,16.673333333333332,21.346666666666668,12.883333333333333,63.5,72.04,296.58,16.773333333333333,-0.8044036032099164,-8.540000000000006,-13955.090000000004,1.1327044025157234,18.6513363613892,350.7,-2.1748990092815736,-2.275153999185925
2020-12-01,12.393548387096773,16.174193548387095,9.393548387096773,136.0,53.25,254.69,22.783870967741933,-5.084188549446475,82.75,-13872.340000000004,0.39125642909625274,18.544884748485973,459.9,-1.2615740366706552,-1.5501454064345213
2021-01-01,11.674193548387096,15.448387096774193,8.570967741935483,62.9,60.45,306.05,23.296774193548387,-5.803543388156152,2.4499999999999957,-13869.890000000003,0.9595238095238096,18.641121307625756,496.2,-0.957968757313729,-1.3889017127508028
2021-02-01,14.114285714285714,18.95357142857143,10.292857142857143,15.9,82.49,394.06,22.575,-3.3634512222575346,-66.58999999999999,-13936.480000000003,5.155625,18.73340373783922,512.1,-0.8249846266863148,-1.333193718771782
2021-03-01,13.174193548387096,18.4,8.66451612903226,51.7,95.74,571.56,17.812903225806455,-4.303543388156152,-44.03999999999999,-13980.520000000004,1.848262548262548,18.617543522785457,523.2,-0.7321466487011388,-1.2235727661752884
2021-04-01,15.763333333333332,20.403333333333332,11.426666666666668,45.1,115.65,651.71,19.456666666666667,-1.7144036032099166,-70.55000000000001,-14051.070000000003,2.558628318584071,18.57865463389657,473.7,-1.1461538478242204,-1.589698082159626
2021-05-01,19.63225806451613,24.896774193548385,14.606451612903227,16.1,156.42,783.5,21.4,2.154521127972881,-140.32,-14191.390000000003,9.655555555555553,18.51817076292883,476.7,-1.1210625024228216,-1.500317700708843
2021-06-01,23.56,28.703333333333333,18.28666666666667,5.6000000000000005,178.6,775.11,22.183333333333334,6.08226306345675,-173.0,-14364.390000000003,31.333333333333332,18.557337429595496,465.2,-1.2172459931281838,-1.5344233725782208
2021-07-01,26.9,32.76774193548387,21.016129032258064,1.0,199.89,827.2,19.39032258064516,9.42226306345675,-198.89,-14563.280000000002,181.7181818181818,18.57158474142345,466.2,-1.2088822113277176,-1.4769203432376548
2021-08-01,27.29032258064516,33.07741935483871,22.0258064516129,0.8999999999999999,180.96,739.33,19.467741935483872,9.812585644101912,-180.06,-14743.340000000002,180.96000000000004,18.572660010240654,462.3,-1.241500960349536,-1.4235025667888825
2021-09-01,25.183333333333334,30.616666666666667,20.683333333333334,10.4,145.76,589.28,20.89333333333333,7.705596396790085,-135.35999999999999,-14878.700000000003,13.88190476190476,18.7471044546851,448.3,-1.3585939055560639,-1.6039964672809084
