date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,et0_fao_evapotranspiration,shortwave_radiation_sum,windspeed_10m_max,temp_anomaly,aridity_index,water_balance,cumulative_water_balance,temp_rolling_12m,precip_rolling_12m
2009-08-01,26.13225806451613,31.361290322580647,21.241935483870968,3.7,5.526451612903226,23.845806451612905,18.30322580645161,8.305914452158891,1.4543293718166383,-1.8264516129032256,4215.40747407172,17.28891065028162,780.2
2009-09-01,21.823333333333334,26.290000000000003,18.10666666666667,81.9,3.853333333333333,18.483666666666668,17.773333333333333,3.996989720976096,0.046991869918699185,78.04666666666667,4293.454140738387,17.164466205837176,796.9
2009-10-01,18.77741935483871,23.793548387096774,14.596774193548388,24.9,3.0703225806451617,14.998064516129032,15.709677419354838,0.9510757424814713,0.12281290322580647,21.829677419354837,4315.283818157742,17.14403609831029,715.9000000000001
2009-11-01,15.733333333333333,20.953333333333333,11.996666666666666,56.199999999999996,2.5203333333333333,11.122000000000002,19.073333333333334,-2.093010279023906,0.04476613380698639,53.67966666666666,4368.963484824409,17.35681387608807,623.1999999999999
2009-12-01,13.093548387096773,17.419354838709676,9.603225806451613,106.2,1.9258064516129034,8.166129032258064,22.73225806451613,-4.732795225260466,0.018116711680271905,104.2741935483871,4473.237678372796,17.608426779313877,588.0
2010-01-01,11.429032258064517,15.029032258064515,8.264516129032257,78.0,1.8074193548387096,9.008387096774193,25.86774193548387,-6.397311354292722,0.02314237330139193,76.19258064516129,4549.430259017957,17.68665258576549,544.0
2010-02-01,12.528571428571428,16.428571428571427,8.928571428571429,82.3,2.351785714285714,11.5175,23.95,-5.29777218378581,0.02854108876560333,79.94821428571429,4629.378473303671,17.888438300051202,605.8
2010-03-01,12.887096774193548,17.116129032258065,9.064516129032258,80.0,2.7393548387096773,16.926774193548386,20.700000000000003,-4.93924683816369,0.034199186500745035,77.26064516129033,4706.639118464961,17.97714797747056,625.9
2010-04-01,15.193333333333333,19.52,11.023333333333333,48.4,3.2853333333333334,20.552666666666667,17.876666666666665,-2.633010279023905,0.06773883161512027,45.114666666666665,4751.753785131627,18.11687019969278,594.1999999999999
2010-05-01,17.009677419354837,21.53548387096774,12.448387096774193,39.9,4.219354838709678,23.57774193548387,19.98709677419355,-0.8166661930024013,0.10548387096774195,35.68064516129032,4787.434430292918,17.928160522273426,602.4000000000001
