Date,SARIMA,LSTM,Ridge,Prophet,RL_Best_Forecast,RL_Best_Forecast_Lower,RL_Best_Forecast_Upper,RL_Best_Forecast_Std,Model_Used
2032-01-01,67.10115209768719,57.795925,59.145758892280895,63.38946648453202,57.795925,46.02474786265392,69.56710213734607,6.005702621094938,LSTM
2032-02-01,73.29655749478216,60.979465,99.21326062936576,67.92150608683922,73.29655749478216,44.97190241453152,101.62121257503281,14.45135463278094,SARIMA
2032-03-01,102.1221958415376,75.818016,131.69074089593943,111.70210208356488,102.1221958415376,62.71767039742784,141.52672128564737,20.104349716382533,SARIMA
2032-04-01,132.4854617539628,103.78163,156.57819969200185,129.28024811390236,132.4854617539628,95.82547447620198,169.14544903172362,18.704075141714704,SARIMA
2032-05-01,137.80321407149938,135.68813,173.87563701755303,164.45153052470545,135.68813,100.32320442139174,171.05305557860828,18.04332937684095,LSTM
2032-06-01,163.6009720554625,168.16342,183.58305287259304,193.60808837936955,168.16342,140.38477858025942,195.94206141974058,14.172776234561516,LSTM
2032-07-01,195.23604744604944,186.53842,185.70044725712177,216.14742381614977,186.53842,162.4920688042278,210.5847711957722,12.268546528455193,LSTM
2032-08-01,183.119356033266,182.38344,180.22782017113929,196.91712038626184,182.38344,145.1702168808009,219.59666311919912,18.986338326122,LSTM
2032-09-01,139.3273497723015,155.68329,167.16517161464554,143.81107588078328,155.68329,134.43309235049998,176.93348764950002,10.841937576275525,LSTM
2032-10-01,116.0741587771039,116.55023,146.51250158764063,118.78885035405864,116.0741587771039,91.06284381323967,141.08547374096815,12.760874981563388,SARIMA
2032-11-01,79.44805025736368,79.96677,118.26981009012454,73.46057468961102,79.96677,45.10930855880457,114.82423144119542,17.784419102650727,LSTM
2032-12-01,73.2467217839496,61.912125,82.43709712209716,65.29879632095853,61.912125,46.397058378548415,77.42719162145158,7.915850317067137,LSTM
2033-01-01,68.2619411767444,57.94693,61.29738315860638,63.81664500834498,57.94693,45.94447153064825,69.94938846935176,6.123703300689669,LSTM
2033-02-01,74.3508008072442,60.928516,101.42947287695888,70.754977750334,74.3508008072442,44.93384490323888,103.76775671124952,15.008650971431287,SARIMA
2033-03-01,102.73554101518836,75.38303,133.9715411248002,113.41111814200046,102.73554101518836,61.333308229099075,144.13777380127766,21.123588156168005,SARIMA
2033-04-01,132.6423670201674,102.850426,158.9235879021303,135.7859594496151,132.6423670201674,93.58828130752896,171.69645273280582,19.92555393501961,SARIMA
2033-05-01,137.74825147757934,134.58534,176.28561320894912,166.21090742555052,134.58534,98.53193130458703,170.63874869541297,18.394596273169878,LSTM
2033-06-01,163.10878692807475,166.9875,186.0576170452568,197.84605907555004,166.9875,138.668957670066,195.30604232993403,14.448235882619395,LSTM
2033-07-01,194.28016426522947,185.81876,188.23959941105315,220.31826839551056,185.81876,158.9303735427356,212.7071464572644,13.718564519012448,LSTM
2033-08-01,182.31954877919057,182.46028,182.8315603063384,202.9516470954823,182.46028,144.52612876283808,220.39443123716194,19.35415879447037,LSTM
2033-09-01,139.29183396851988,156.5555,169.83349973111228,153.070366338072,156.5555,135.25244616095515,177.85855383904484,10.868905019920845,LSTM
2033-10-01,116.41342944939036,117.83532,149.245417685375,123.47582529379422,116.41342944939036,90.42808640543063,142.3987724933501,13.257828083652925,SARIMA
2033-11-01,80.38161654655624,81.113464,121.06731416912656,83.607577953137,81.113464,47.620858188811916,114.60606981118806,17.088064189381672,LSTM
2033-12-01,74.30337769134292,62.40978,85.29918918236677,72.07072035759717,62.40978,46.45953482662429,78.3600251733757,8.137880190497809,LSTM
2034-01-01,69.40955788317481,58.065235,63.54799695669962,72.79062086119846,58.065235,45.832127114850245,70.29834288514976,6.241381574055999,LSTM
2034-02-01,75.39911371624207,60.803417,103.74467465631976,81.04590866994772,75.39911371624207,45.12466471601249,105.67356271647165,15.446147449096726,SARIMA
2034-03-01,103.29151507595954,74.84982,136.35133088542875,108.37965597376576,103.29151507595954,60.52691854146214,146.05611161045692,21.818671701274184,SARIMA
2034-04-01,132.67533124884852,101.87489,161.3679656440265,134.82368616839216,132.67533124884852,91.36918027141289,173.98148222628416,21.074566825222266,SARIMA
2034-05-01,137.76252867301054,133.59663,178.79457893211298,161.18963912722828,133.59663,96.85473818778235,170.33852181221766,18.7458631694988,LSTM
2034-06-01,162.7060049620721,165.98883,188.63117074968827,194.6316087178565,165.98883,137.13038675987255,194.84727324012746,14.723695530677276,LSTM
2034-07-01,193.3259105836115,185.27586,190.87774109675232,217.7403234994921,185.27586,160.90467072788317,209.64704927211682,12.434280240875928,LSTM
2034-08-01,181.5884139849328,182.62619,185.5342899733052,201.4769148256512,182.62619,143.9711106448753,221.28126935512472,19.72197926281874,LSTM
2034-09-01,139.2564477969583,157.38521,172.60081737934675,155.3060815349363,157.38521,134.2302595281504,180.5401604718496,11.813750240739582,LSTM
2034-10-01,116.76463793351944,119.0207,152.07732331487713,120.70377922796868,116.76463793351944,88.41457107536561,145.11470479167326,14.464319825588689,SARIMA
